C,time,w,Z,J,J_up,J_down
139.825978777437,2020-06-20T07:04:29.770Z,-0.191936451505388,downdraft,8,"(119,237]","(238,356]"
130.115991652054,2020-06-20T07:04:29.971Z,-0.181936451505388,downdraft,8,"(119,237]","(238,356]"
140.749978839427,2020-06-20T07:04:30.171Z,-0.511936451505388,downdraft,8,"(119,237]","(238,356]"
141.230978813201,2020-06-20T07:04:30.371Z,-0.211936451505388,downdraft,8,"(119,237]","(238,356]"
134.023959608565,2020-06-20T07:04:30.572Z,-0.251936451505388,downdraft,8,"(119,237]","(238,356]"
108.831967619439,2020-06-20T07:04:30.773Z,-0.0519364515053883,downdraft,8,"(119,237]","(238,356]"
112.78997968343,2020-06-20T07:04:30.974Z,0.138063548494612,updraft,8,"(119,237]","(238,356]"
106.048975337064,2020-06-20T07:04:31.173Z,0.118063548494612,updraft,8,"(119,237]","(238,356]"
99.641984914324,2020-06-20T07:04:31.378Z,0.738063548494612,updraft,8,"(119,237]","(238,356]"
111.041974056747,2020-06-20T07:04:31.573Z,0.578063548494612,updraft,8,"(119,237]","(238,356]"
106.745972816967,2020-06-20T07:04:31.775Z,-0.161936451505388,downdraft,8,"(119,237]","(238,356]"
113.667979826481,2020-06-20T07:04:31.974Z,0.328063548494612,updraft,8,"(119,237]","(238,356]"
79.7619824824578,2020-06-20T07:04:32.173Z,0.568063548494612,updraft,8,"(119,237]","(238,356]"
74.2869837341532,2020-06-20T07:04:32.373Z,0.218063548494612,updraft,8,"(119,237]","(238,356]"
79.2499811139424,2020-06-20T07:04:32.573Z,0.228063548494612,updraft,8,"(119,237]","(238,356]"
78.5729704089372,2020-06-20T07:04:32.773Z,0.818063548494612,updraft,8,"(119,237]","(238,356]"
59.735985453166,2020-06-20T07:04:32.982Z,1.06806354849461,updraft,8,"(119,237]","(238,356]"
50.6519736848241,2020-06-20T07:04:33.174Z,0.938063548494612,updraft,8,"(119,237]","(238,356]"
68.3039510064828,2020-06-20T07:04:33.376Z,0.448063548494612,updraft,8,"(119,237]","(238,356]"
76.8119604668718,2020-06-20T07:04:33.574Z,0.788063548494612,updraft,8,"(119,237]","(238,356]"
76.743980589421,2020-06-20T07:04:33.773Z,1.44806354849461,updraft,8,"(119,237]","(238,356]"
84.2799780144997,2020-06-20T07:04:33.974Z,-0.141936451505388,downdraft,8,"(119,237]","(238,356]"
129.245952909059,2020-06-20T07:04:34.175Z,-0.211936451505388,downdraft,8,"(119,237]","(238,356]"
96.0819721827902,2020-06-20T07:04:34.374Z,-0.0319364515053883,downdraft,8,"(119,237]","(238,356]"
76.3829828067155,2020-06-20T07:04:34.577Z,-0.341936451505388,downdraft,8,"(119,237]","(238,356]"
67.1959802079509,2020-06-20T07:04:34.775Z,-0.371936451505388,downdraft,8,"(119,237]","(238,356]"
42.9209884333995,2020-06-20T07:04:34.975Z,-0.131936451505388,downdraft,8,"(119,237]","(238,356]"
33.6959773469298,2020-06-20T07:04:35.175Z,-0.0219364515053883,downdraft,8,"(119,237]","(238,356]"
29.2819812426842,2020-06-20T07:04:35.381Z,0.138063548494612,updraft,8,"(119,237]","(238,356]"
89.8580830618248,2020-06-20T07:04:35.578Z,-0.0619364515053883,downdraft,8,"(119,237]","(238,356]"
20.5519754872585,2020-06-20T07:04:35.776Z,0.748063548494612,updraft,8,"(119,237]","(238,356]"
101.295940153592,2020-06-20T07:04:35.975Z,-0.261936451505388,downdraft,8,"(119,237]","(238,356]"
55.5198868815132,2020-06-20T07:04:36.176Z,0.978063548494612,updraft,8,"(119,237]","(238,356]"
112.243978090793,2020-06-20T07:04:36.374Z,0.0980635484946117,updraft,8,"(119,237]","(238,356]"
115.339978491336,2020-06-20T07:04:36.576Z,0.608063548494612,updraft,8,"(119,237]","(238,356]"
85.6959644723102,2020-06-20T07:04:36.776Z,-0.341936451505388,downdraft,8,"(119,237]","(238,356]"
101.670964353099,2020-06-20T07:04:36.975Z,-0.231936451505388,downdraft,8,"(119,237]","(238,356]"
172.275986216087,2020-06-20T07:04:37.177Z,-0.141936451505388,downdraft,8,"(119,237]","(238,356]"
180.915975630318,2020-06-20T07:04:37.380Z,-0.531936451505388,downdraft,8,"(119,237]","(238,356]"
106.603962469593,2020-06-20T07:04:37.576Z,-0.541936451505388,downdraft,8,"(119,237]","(238,356]"
129.227975534943,2020-06-20T07:04:37.776Z,-0.441936451505388,downdraft,8,"(119,237]","(238,356]"
130.151992891831,2020-06-20T07:04:37.978Z,-0.401936451505388,downdraft,8,"(119,237]","(238,356]"
124.059985491296,2020-06-20T07:04:38.176Z,-0.231936451505388,downdraft,8,"(119,237]","(238,356]"
135.967969164414,2020-06-20T07:04:38.376Z,-0.501936451505388,downdraft,8,"(119,237]","(238,356]"
123.127949308873,2020-06-20T07:04:38.578Z,-0.371936451505388,downdraft,8,"(119,237]","(238,356]"
102.17999351172,2020-06-20T07:04:38.776Z,-0.0819364515053883,downdraft,8,"(119,237]","(238,356]"
125.523977728397,2020-06-20T07:04:38.976Z,-0.421936451505388,downdraft,8,"(119,237]","(238,356]"
135.000979361563,2020-06-20T07:04:39.179Z,0.528063548494612,updraft,8,"(119,237]","(238,356]"
142.28397465757,2020-06-20T07:04:39.378Z,0.0680635484946117,updraft,8,"(119,237]","(238,356]"
150.315974962736,2020-06-20T07:04:39.576Z,-0.121936451505388,downdraft,8,"(119,237]","(238,356]"
147.392977323085,2020-06-20T07:04:39.777Z,0.0980635484946117,updraft,8,"(119,237]","(238,356]"
132.536980374844,2020-06-20T07:04:39.977Z,-0.411936451505388,downdraft,8,"(119,237]","(238,356]"
162.635973198452,2020-06-20T07:04:40.178Z,-0.0819364515053883,downdraft,8,"(119,237]","(238,356]"
161.579979721573,2020-06-20T07:04:40.378Z,-0.231936451505388,downdraft,8,"(119,237]","(238,356]"
172.445977585343,2020-06-20T07:04:40.577Z,-0.191936451505388,downdraft,8,"(119,237]","(238,356]"
176.274978133708,2020-06-20T07:04:40.777Z,-0.601936451505388,downdraft,8,"(119,237]","(238,356]"
166.865986883678,2020-06-20T07:04:40.978Z,-0.841936451505388,downdraft,8,"(119,237]","(238,356]"
117.330043498452,2020-06-20T07:04:41.179Z,-1.17193645150539,downdraft,8,"(119,237]","(238,356]"
99.3199784341159,2020-06-20T07:04:41.378Z,-1.01193645150539,downdraft,8,"(119,237]","(238,356]"
90.8539822583534,2020-06-20T07:04:41.577Z,-0.971936451505388,downdraft,8,"(119,237]","(238,356]"
87.9599556031299,2020-06-20T07:04:41.778Z,0.258063548494612,updraft,8,"(119,237]","(238,356]"
101.617979111224,2020-06-20T07:04:41.977Z,-0.481936451505388,downdraft,8,"(119,237]","(238,356]"
149.612976090466,2020-06-20T07:04:42.179Z,0.628063548494612,updraft,8,"(119,237]","(238,356]"
153.259979292421,2020-06-20T07:04:42.378Z,0.188063548494612,updraft,8,"(119,237]","(238,356]"
121.835968763849,2020-06-20T07:04:42.579Z,-0.301936451505388,downdraft,8,"(119,237]","(238,356]"
145.915978777439,2020-06-20T07:04:42.780Z,0.418063548494612,updraft,8,"(119,237]","(238,356]"
130.204985524691,2020-06-20T07:04:42.977Z,0.518063548494612,updraft,8,"(119,237]","(238,356]"
138.719960552748,2020-06-20T07:04:43.179Z,0.0980635484946117,updraft,8,"(119,237]","(238,356]"
149.339981009032,2020-06-20T07:04:43.378Z,-0.111936451505388,downdraft,8,"(119,237]","(238,356]"
102.511974772002,2020-06-20T07:04:43.578Z,0.948063548494612,updraft,8,"(119,237]","(238,356]"
126.523953886515,2020-06-20T07:04:43.778Z,0.998063548494612,updraft,8,"(119,237]","(238,356]"
88.1779865022072,2020-06-20T07:04:43.978Z,0.408063548494612,updraft,8,"(119,237]","(238,356]"
113.055958607256,2020-06-20T07:04:44.178Z,-0.311936451505388,downdraft,8,"(119,237]","(238,356]"
176.387952427456,2020-06-20T07:04:44.378Z,0.218063548494612,updraft,8,"(119,237]","(238,356]"
213.745975201156,2020-06-20T07:04:44.578Z,-0.261936451505388,downdraft,8,"(119,237]","(238,356]"
208.857961468233,2020-06-20T07:04:44.778Z,-0.311936451505388,downdraft,8,"(119,237]","(238,356]"
194.339940821164,2020-06-20T07:04:44.978Z,-0.621936451505388,downdraft,8,"(119,237]","(238,356]"
199.093983455205,2020-06-20T07:04:45.178Z,-0.0719364515053883,downdraft,8,"(119,237]","(238,356]"
182.135956032338,2020-06-20T07:04:45.378Z,-0.741936451505388,downdraft,8,"(119,237]","(238,356]"
139.532037714567,2020-06-20T07:04:45.578Z,-1.02193645150539,downdraft,8,"(119,237]","(238,356]"
158.452000521234,2020-06-20T07:04:45.778Z,-1.03193645150539,downdraft,8,"(119,237]","(238,356]"
60.9379941316092,2020-06-20T07:04:45.978Z,-0.711936451505388,downdraft,8,"(119,237]","(238,356]"
41.8359772515614,2020-06-20T07:04:46.180Z,-1.25193645150539,downdraft,8,"(119,237]","(238,356]"
28.5159792065915,2020-06-20T07:04:46.378Z,-0.0919364515053883,downdraft,8,"(119,237]","(238,356]"
-3.8080953231256,2020-06-20T07:04:46.578Z,0.728063548494612,updraft,8,"(119,237]","(238,356]"
34.103998232411,2020-06-20T07:04:46.778Z,1.73806354849461,updraft,8,"(119,237]","(238,356]"
76.6681338450308,2020-06-20T07:04:46.978Z,1.64806354849461,updraft,8,"(119,237]","(238,356]"
86.0879653020402,2020-06-20T07:04:47.178Z,0.198063548494612,updraft,8,"(119,237]","(238,356]"
157.813945260603,2020-06-20T07:04:47.378Z,-0.411936451505388,downdraft,8,"(119,237]","(238,356]"
219.807980780157,2020-06-20T07:04:47.579Z,1.68806354849461,updraft,8,"(119,237]","(238,356]"
220.101982639822,2020-06-20T07:04:47.778Z,0.808063548494612,updraft,8,"(119,237]","(238,356]"
219.895978777438,2020-06-20T07:04:47.980Z,-0.0819364515053883,downdraft,9,"(119,237]","(238,356]"
206.935982973599,2020-06-20T07:04:48.181Z,-0.311936451505388,downdraft,9,"(119,237]","(238,356]"
196.86897791198,2020-06-20T07:04:48.381Z,-0.471936451505388,downdraft,9,"(119,237]","(238,356]"
190.038972840812,2020-06-20T07:04:48.579Z,-0.601936451505388,downdraft,9,"(119,237]","(238,356]"
204.055978777438,2020-06-20T07:04:48.780Z,-0.781936451505388,downdraft,9,"(119,237]","(238,356]"
196.316978705912,2020-06-20T07:04:48.979Z,-0.401936451505388,downdraft,9,"(119,237]","(238,356]"
193.18597760919,2020-06-20T07:04:49.179Z,-0.561936451505388,downdraft,9,"(119,237]","(238,356]"
191.047980179337,2020-06-20T07:04:49.379Z,-0.631936451505388,downdraft,9,"(119,237]","(238,356]"
187.449973484541,2020-06-20T07:04:49.579Z,-0.261936451505388,downdraft,9,"(119,237]","(238,356]"
192.175978777437,2020-06-20T07:04:49.780Z,-0.351936451505388,downdraft,9,"(119,237]","(238,356]"
193.471979063541,2020-06-20T07:04:49.981Z,-0.131936451505388,downdraft,9,"(119,237]","(238,356]"
190.104979065924,2020-06-20T07:04:50.181Z,0.158063548494612,updraft,9,"(119,237]","(238,356]"
191.255978872807,2020-06-20T07:04:50.380Z,-0.141936451505388,downdraft,9,"(119,237]","(238,356]"
195.175978777439,2020-06-20T07:04:50.580Z,-0.491936451505388,downdraft,9,"(119,237]","(238,356]"
155.435978777437,2020-06-20T07:04:50.780Z,-0.301936451505388,downdraft,9,"(119,237]","(238,356]"
190.799984213387,2020-06-20T07:04:50.979Z,-0.491936451505388,downdraft,9,"(119,237]","(238,356]"
195.091975973639,2020-06-20T07:04:51.179Z,-0.351936451505388,downdraft,9,"(119,237]","(238,356]"
195.410980529814,2020-06-20T07:04:51.379Z,-0.571936451505388,downdraft,9,"(119,237]","(238,356]"
195.010983426606,2020-06-20T07:04:51.585Z,-0.471936451505388,downdraft,9,"(119,237]","(238,356]"
184.502989720861,2020-06-20T07:04:51.781Z,-0.371936451505388,downdraft,9,"(119,237]","(238,356]"
168.758934216965,2020-06-20T07:04:51.981Z,-0.331936451505388,downdraft,9,"(119,237]","(238,356]"
197.835977966817,2020-06-20T07:04:52.180Z,-0.411936451505388,downdraft,9,"(119,237]","(238,356]"
194.731979931383,2020-06-20T07:04:52.381Z,-0.681936451505388,downdraft,9,"(119,237]","(238,356]"
198.968984284911,2020-06-20T07:04:52.581Z,-0.711936451505388,downdraft,9,"(119,237]","(238,356]"
200.415978777439,2020-06-20T07:04:52.780Z,-0.741936451505388,downdraft,9,"(119,237]","(238,356]"
197.355981638464,2020-06-20T07:04:52.982Z,-0.591936451505388,downdraft,9,"(119,237]","(238,356]"
194.155977919132,2020-06-20T07:04:53.180Z,-0.611936451505388,downdraft,9,"(119,237]","(238,356]"
192.174979852705,2020-06-20T07:04:53.381Z,-0.581936451505388,downdraft,9,"(119,237]","(238,356]"
191.155978777439,2020-06-20T07:04:53.580Z,-0.671936451505388,downdraft,9,"(119,237]","(238,356]"
176.918979993374,2020-06-20T07:04:53.781Z,-0.601936451505388,downdraft,9,"(119,237]","(238,356]"
180.224978133707,2020-06-20T07:04:53.981Z,-0.601936451505388,downdraft,9,"(119,237]","(238,356]"
179.317971906223,2020-06-20T07:04:54.181Z,-0.541936451505388,downdraft,9,"(119,237]","(238,356]"
172.035980350998,2020-06-20T07:04:54.381Z,-0.541936451505388,downdraft,9,"(119,237]","(238,356]"
163.009971100351,2020-06-20T07:04:54.591Z,-0.321936451505388,downdraft,9,"(119,237]","(238,356]"
169.295978777438,2020-06-20T07:04:54.780Z,-0.171936451505388,downdraft,9,"(119,237]","(238,356]"
164.007982210669,2020-06-20T07:04:54.981Z,-0.211936451505388,downdraft,9,"(119,237]","(238,356]"
159.127976889165,2020-06-20T07:04:55.181Z,-0.291936451505388,downdraft,9,"(119,237]","(238,356]"
141.846982160594,2020-06-20T07:04:55.381Z,-0.301936451505388,downdraft,9,"(119,237]","(238,356]"
148.195978777438,2020-06-20T07:04:55.580Z,-0.341936451505388,downdraft,9,"(119,237]","(238,356]"
153.001975487259,2020-06-20T07:04:55.789Z,-0.161936451505388,downdraft,9,"(119,237]","(238,356]"
103.03597877744,2020-06-20T07:04:55.980Z,-0.0619364515053883,downdraft,9,"(119,237]","(238,356]"
99.6599838223683,2020-06-20T07:04:56.184Z,0.228063548494612,updraft,9,"(119,237]","(238,356]"
122.495994513043,2020-06-20T07:04:56.380Z,0.0380635484946117,updraft,9,"(119,237]","(238,356]"
178.596998971512,2020-06-20T07:04:56.581Z,0.568063548494612,updraft,9,"(119,237]","(238,356]"
193.565980923207,2020-06-20T07:04:56.781Z,0.408063548494612,updraft,9,"(119,237]","(238,356]"
194.038978562861,2020-06-20T07:04:56.981Z,0.0380635484946117,updraft,9,"(119,237]","(238,356]"
193.195979969531,2020-06-20T07:04:57.180Z,-0.611936451505388,downdraft,9,"(119,237]","(238,356]"
192.155976011785,2020-06-20T07:04:57.380Z,-0.561936451505388,downdraft,9,"(119,237]","(238,356]"
191.075978777439,2020-06-20T07:04:57.580Z,-0.391936451505388,downdraft,9,"(119,237]","(238,356]"
194.535978777438,2020-06-20T07:04:57.780Z,-0.421936451505388,downdraft,9,"(119,237]","(238,356]"
191.476978705914,2020-06-20T07:04:57.981Z,-0.431936451505388,downdraft,9,"(119,237]","(238,356]"
195.215978252918,2020-06-20T07:04:58.181Z,-0.371936451505388,downdraft,9,"(119,237]","(238,356]"
195.916977702173,2020-06-20T07:04:58.381Z,-0.0319364515053883,downdraft,9,"(119,237]","(238,356]"
196.991981447729,2020-06-20T07:04:58.581Z,-0.271936451505388,downdraft,9,"(119,237]","(238,356]"
192.444976703195,2020-06-20T07:04:58.781Z,-0.751936451505388,downdraft,9,"(119,237]","(238,356]"
197.414978848965,2020-06-20T07:04:58.981Z,-0.761936451505388,downdraft,9,"(119,237]","(238,356]"
191.890978908568,2020-06-20T07:04:59.181Z,-0.741936451505388,downdraft,9,"(119,237]","(238,356]"
190.015978252917,2020-06-20T07:04:59.381Z,-1.03193645150539,downdraft,9,"(119,237]","(238,356]"
193.207980303318,2020-06-20T07:04:59.582Z,-0.631936451505388,downdraft,9,"(119,237]","(238,356]"
191.342979707271,2020-06-20T07:04:59.781Z,-0.551936451505388,downdraft,9,"(119,237]","(238,356]"
191.3379800649,2020-06-20T07:04:59.981Z,-0.371936451505388,downdraft,9,"(119,237]","(238,356]"
191.753980451134,2020-06-20T07:05:00.183Z,-0.351936451505388,downdraft,9,"(119,237]","(238,356]"
191.870979433088,2020-06-20T07:05:00.381Z,-0.241936451505388,downdraft,9,"(119,237]","(238,356]"
190.987979349642,2020-06-20T07:05:00.582Z,-0.201936451505388,downdraft,9,"(119,237]","(238,356]"
192.653977489976,2020-06-20T07:05:00.781Z,-0.0919364515053883,downdraft,9,"(119,237]","(238,356]"
188.535983068976,2020-06-20T07:05:00.981Z,0.158063548494612,updraft,9,"(119,237]","(238,356]"
188.577968663736,2020-06-20T07:05:01.182Z,0.0880635484946117,updraft,9,"(119,237]","(238,356]"
190.835980350998,2020-06-20T07:05:01.381Z,0.0880635484946117,updraft,9,"(119,237]","(238,356]"
192.743980112584,2020-06-20T07:05:01.582Z,-0.121936451505388,downdraft,9,"(119,237]","(238,356]"
189.235975916412,2020-06-20T07:05:01.782Z,-0.831936451505388,downdraft,9,"(119,237]","(238,356]"
188.823974390531,2020-06-20T07:05:01.982Z,-0.481936451505388,downdraft,9,"(119,237]","(238,356]"
195.889976836714,2020-06-20T07:05:02.181Z,-0.231936451505388,downdraft,9,"(119,237]","(238,356]"
198.433977876217,2020-06-20T07:05:02.382Z,-0.471936451505388,downdraft,9,"(119,237]","(238,356]"
192.019977060823,2020-06-20T07:05:02.582Z,-0.931936451505388,downdraft,9,"(119,237]","(238,356]"
189.879979921849,2020-06-20T07:05:02.782Z,-1.06193645150539,downdraft,9,"(119,237]","(238,356]"
189.019979445011,2020-06-20T07:05:02.983Z,-1.20193645150539,downdraft,9,"(119,237]","(238,356]"
182.356976653131,2020-06-20T07:05:03.183Z,-0.431936451505388,downdraft,9,"(119,237]","(238,356]"
188.807977175269,2020-06-20T07:05:03.382Z,-0.241936451505388,downdraft,9,"(119,237]","(238,356]"
192.681980970892,2020-06-20T07:05:03.582Z,-0.671936451505388,downdraft,9,"(119,237]","(238,356]"
190.110978896648,2020-06-20T07:05:03.783Z,-0.331936451505388,downdraft,9,"(119,237]","(238,356]"
185.347977442292,2020-06-20T07:05:03.982Z,-0.801936451505388,downdraft,9,"(119,237]","(238,356]"
190.211975687536,2020-06-20T07:05:04.183Z,-0.391936451505388,downdraft,9,"(119,237]","(238,356]"
191.699976574455,2020-06-20T07:05:04.382Z,-0.321936451505388,downdraft,9,"(119,237]","(238,356]"
190.495978777439,2020-06-20T07:05:04.585Z,-0.561936451505388,downdraft,9,"(119,237]","(238,356]"
190.765978539021,2020-06-20T07:05:04.783Z,-0.401936451505388,downdraft,9,"(119,237]","(238,356]"
190.276978705913,2020-06-20T07:05:04.981Z,-0.211936451505388,downdraft,9,"(119,237]","(238,356]"
189.841979669123,2020-06-20T07:05:05.181Z,-0.0819364515053883,downdraft,9,"(119,237]","(238,356]"
190.90597827676,2020-06-20T07:05:05.382Z,0.118063548494612,updraft,9,"(119,237]","(238,356]"
191.171977633026,2020-06-20T07:05:05.589Z,0.0480635484946117,updraft,9,"(119,237]","(238,356]"
191.185997374105,2020-06-20T07:05:05.782Z,-0.00193645150538829,downdraft,9,"(119,237]","(238,356]"
194.463975105788,2020-06-20T07:05:05.984Z,0.398063548494612,updraft,9,"(119,237]","(238,356]"
192.721980193643,2020-06-20T07:05:06.183Z,0.478063548494612,updraft,9,"(119,237]","(238,356]"
190.74598128083,2020-06-20T07:05:06.385Z,0.398063548494612,updraft,9,"(119,237]","(238,356]"
184.482978515176,2020-06-20T07:05:06.583Z,-0.0619364515053883,downdraft,9,"(119,237]","(238,356]"
187.869980637106,2020-06-20T07:05:06.783Z,0.158063548494612,updraft,9,"(119,237]","(238,356]"
165.613959608567,2020-06-20T07:05:06.982Z,0.198063548494612,updraft,9,"(119,237]","(238,356]"
172.866981159235,2020-06-20T07:05:07.183Z,0.258063548494612,updraft,9,"(119,237]","(238,356]"
175.46001219414,2020-06-20T07:05:07.383Z,0.328063548494612,updraft,9,"(237,356]","(238,356]"
173.489981590779,2020-06-20T07:05:07.583Z,0.668063548494612,updraft,9,"(237,356]","(238,356]"
179.519977060823,2020-06-20T07:05:07.782Z,0.578063548494612,updraft,9,"(237,356]","(238,356]"
189.132977561503,2020-06-20T07:05:07.987Z,0.468063548494612,updraft,9,"(237,356]","(238,356]"
132.818011722071,2020-06-20T07:05:08.182Z,0.668063548494612,updraft,9,"(237,356]","(238,356]"
97.4320490726714,2020-06-20T07:05:08.382Z,0.648063548494612,updraft,9,"(237,356]","(238,356]"
92.9149762263569,2020-06-20T07:05:08.583Z,0.508063548494612,updraft,9,"(237,356]","(238,356]"
48.7679974694711,2020-06-20T07:05:08.784Z,0.288063548494612,updraft,9,"(237,356]","(238,356]"
65.658985000171,2020-06-20T07:05:08.983Z,0.398063548494612,updraft,9,"(237,356]","(238,356]"
104.213004462234,2020-06-20T07:05:09.183Z,0.548063548494612,updraft,9,"(237,356]","(238,356]"
89.3560008072855,2020-06-20T07:05:09.382Z,0.338063548494612,updraft,9,"(237,356]","(238,356]"
80.2079993768239,2020-06-20T07:05:09.582Z,-0.101936451505388,downdraft,9,"(237,356]","(238,356]"
86.04798221067,2020-06-20T07:05:09.783Z,-0.0319364515053883,downdraft,9,"(237,356]","(238,356]"
99.8479607529771,2020-06-20T07:05:09.984Z,0.348063548494612,updraft,9,"(237,356]","(238,356]"
85.3959988045717,2020-06-20T07:05:10.182Z,0.298063548494612,updraft,9,"(237,356]","(238,356]"
84.3519789300262,2020-06-20T07:05:10.384Z,0.518063548494612,updraft,9,"(237,356]","(238,356]"
78.3029842372289,2020-06-20T07:05:10.583Z,0.878063548494612,updraft,9,"(237,356]","(238,356]"
39.3059458756434,2020-06-20T07:05:10.782Z,0.598063548494612,updraft,9,"(237,356]","(238,356]"
26.8319762025149,2020-06-20T07:05:10.983Z,0.328063548494612,updraft,9,"(237,356]","(238,356]"
30.2069734344859,2020-06-20T07:05:11.183Z,-0.0119364515053883,downdraft,9,"(237,356]","(238,356]"
75.6679741711978,2020-06-20T07:05:11.382Z,0.948063548494612,updraft,9,"(237,356]","(238,356]"
82.3679564614377,2020-06-20T07:05:11.584Z,0.918063548494612,updraft,9,"(237,356]","(238,356]"
38.4599598946679,2020-06-20T07:05:11.782Z,0.468063548494612,updraft,9,"(237,356]","(238,356]"
73.5489785628615,2020-06-20T07:05:11.983Z,0.718063548494612,updraft,9,"(237,356]","(238,356]"
94.848005690088,2020-06-20T07:05:12.186Z,-0.0419364515053883,downdraft,9,"(237,356]","(238,356]"
